user_id,occurred_at,experiment,experiment_group,location,device,user_type
7785.0,2014-06-02 22:28:02,publisher_update,test_group,United States,asus chromebook,3.0
7804.0,2014-06-27 09:31:49,publisher_update,control_group,India,nexus 7,2.0
7809.0,2014-06-02 13:06:18,publisher_update,test_group,United Kingdom,windows surface,1.0
7810.0,2014-06-03 16:01:35,publisher_update,control_group,Brazil,macbook pro,1.0
7824.0,2014-06-02 09:31:18,publisher_update,control_group,Korea,nokia lumia 635,3.0
7825.0,2014-06-02 09:31:36,publisher_update,test_group,Germany,dell inspiron notebook,2.0
7834.0,2014-06-02 08:07:28,publisher_update,control_group,Germany,macbook pro,3.0
7841.0,2014-06-02 09:31:23,publisher_update,test_group,United States,samsung galaxy s4,3.0
7851.0,2014-06-06 07:22:58,publisher_update,test_group,Poland,lenovo thinkpad,1.0
7861.0,2014-06-02 09:31:42,publisher_update,test_group,Austria,dell inspiron desktop,1.0
7877.0,2014-06-01 14:30:22,publisher_update,test_group,United States,acer aspire notebook,1.0
7882.0,2014-06-03 09:31:29,publisher_update,test_group,Hong Kong,samsung galaxy note,2.0
7899.0,2014-06-01 15:04:06,publisher_update,control_group,United States,macbook pro,3.0
7912.0,2014-06-17 09:31:32,publisher_update,control_group,Germany,acer aspire notebook,2.0
7914.0,2014-06-24 09:31:33,publisher_update,test_group,France,hp pavilion desktop,1.0
7930.0,2014-06-04 09:31:34,publisher_update,control_group,Japan,ipad air,3.0
9514.0,2014-06-10 09:31:11,publisher_update,test_group,Australia,asus chromebook,1.0
7937.0,2014-06-06 18:32:34,publisher_update,test_group,Germany,samsung galaxy s4,2.0
7941.0,2014-06-02 08:26:05,publisher_update,control_group,India,iphone 5s,2.0
7946.0,2014-06-18 09:31:36,publisher_update,control_group,Brazil,macbook pro,3.0
7948.0,2014-06-18 09:31:14,publisher_update,control_group,Belgium,macbook pro,3.0
7959.0,2014-06-18 09:31:34,publisher_update,test_group,India,iphone 5,2.0
7990.0,2014-06-03 17:47:14,publisher_update,control_group,United States,macbook pro,1.0
7991.0,2014-06-12 09:31:33,publisher_update,control_group,Canada,nexus 10,2.0
7997.0,2014-06-05 09:31:43,publisher_update,control_group,Iran,ipad air,1.0
7998.0,2014-06-05 09:31:22,publisher_update,control_group,Germany,nexus 10,1.0
8015.0,2014-06-05 09:31:30,publisher_update,control_group,Canada,samsung galaxy s4,3.0
8017.0,2014-06-19 09:31:23,publisher_update,test_group,United States,ipad mini,1.0
8021.0,2014-06-13 09:31:30,publisher_update,test_group,France,amazon fire phone,2.0
8022.0,2014-06-06 09:31:38,publisher_update,control_group,United States,nokia lumia 635,2.0
8024.0,2014-06-27 09:31:38,publisher_update,control_group,Italy,macbook pro,3.0
8039.0,2014-06-06 09:31:37,publisher_update,test_group,India,macbook air,3.0
8043.0,2014-06-13 09:31:24,publisher_update,control_group,United States,ipad air,2.0
8044.0,2014-06-06 09:31:44,publisher_update,control_group,United States,acer aspire desktop,2.0
8046.0,2014-06-20 09:31:43,publisher_update,control_group,Italy,macbook air,3.0
8060.0,2014-06-13 09:31:30,publisher_update,control_group,Belgium,macbook pro,2.0
8065.0,2014-06-16 09:31:37,publisher_update,test_group,Taiwan,nexus 5,1.0
8068.0,2014-06-09 09:31:24,publisher_update,test_group,United States,hp pavilion desktop,2.0
8074.0,2014-06-02 09:31:49,publisher_update,test_group,United Kingdom,acer aspire desktop,2.0
8078.0,2014-06-12 07:16:10,publisher_update,control_group,Russia,macbook pro,3.0
8089.0,2014-06-05 09:24:42,publisher_update,control_group,Israel,iphone 5,2.0
8090.0,2014-06-09 09:31:18,publisher_update,test_group,India,dell inspiron notebook,3.0
8093.0,2014-06-04 08:54:01,publisher_update,control_group,Finland,dell inspiron notebook,3.0
8097.0,2014-06-23 09:31:26,publisher_update,control_group,Russia,iphone 5,1.0
8099.0,2014-06-04 07:41:42,publisher_update,control_group,United States,macbook air,2.0
8101.0,2014-06-09 09:31:31,publisher_update,control_group,Denmark,nexus 7,3.0
8104.0,2014-06-16 09:31:28,publisher_update,control_group,United States,macbook air,3.0
8110.0,2014-06-16 09:31:20,publisher_update,test_group,United States,dell inspiron desktop,3.0
8123.0,2014-06-09 09:31:31,publisher_update,control_group,United States,dell inspiron notebook,1.0
8133.0,2014-06-23 09:31:21,publisher_update,test_group,Brazil,nexus 5,3.0
8134.0,2014-06-03 09:12:02,publisher_update,control_group,Italy,iphone 5,1.0
10913.0,2014-06-02 12:23:25,publisher_update,test_group,United States,windows surface,3.0
8144.0,2014-06-24 09:31:21,publisher_update,control_group,Germany,macbook pro,3.0
8150.0,2014-06-10 09:31:26,publisher_update,test_group,Italy,dell inspiron notebook,2.0
8154.0,2014-06-10 09:31:23,publisher_update,control_group,United States,lenovo thinkpad,2.0
8156.0,2014-06-17 09:31:12,publisher_update,control_group,France,macbook pro,1.0
8160.0,2014-06-03 09:31:41,publisher_update,control_group,United States,iphone 5,3.0
8175.0,2014-06-24 09:31:38,publisher_update,control_group,United States,samsung galaxy s4,3.0
8177.0,2014-06-03 09:31:34,publisher_update,control_group,United States,macbook pro,3.0
8181.0,2014-06-02 10:17:32,publisher_update,test_group,United States,macbook pro,2.0
8182.0,2014-06-01 13:50:48,publisher_update,test_group,Japan,iphone 5,1.0
8183.0,2014-06-02 04:42:46,publisher_update,control_group,Germany,ipad air,3.0
14336.0,2014-06-17 07:51:13,publisher_update,control_group,Finland,iphone 4s,1.0
14339.0,2014-06-17 12:14:03,publisher_update,control_group,Philippines,macbook air,3.0
14340.0,2014-06-17 01:58:30,publisher_update,control_group,Taiwan,asus chromebook,3.0
14341.0,2014-06-17 19:46:47,publisher_update,control_group,United Kingdom,macbook pro,2.0
14347.0,2014-06-18 15:11:33,publisher_update,control_group,United States,macbook pro,1.0
14349.0,2014-06-18 07:06:40,publisher_update,control_group,Japan,acer aspire notebook,3.0
14350.0,2014-06-18 17:19:11,publisher_update,control_group,Spain,hp pavilion desktop,3.0
14351.0,2014-06-18 10:31:08,publisher_update,control_group,Indonesia,nexus 7,3.0
14355.0,2014-06-18 16:58:07,publisher_update,control_group,United States,lenovo thinkpad,2.0
14356.0,2014-06-18 07:42:18,publisher_update,control_group,United States,asus chromebook,1.0
14357.0,2014-06-18 10:11:07,publisher_update,control_group,Russia,iphone 5,2.0
14358.0,2014-06-18 02:57:13,publisher_update,control_group,United States,macbook air,3.0
14359.0,2014-06-18 10:51:23,publisher_update,control_group,India,macbook pro,2.0
14361.0,2014-06-18 18:05:56,publisher_update,control_group,Korea,windows surface,2.0
14362.0,2014-06-18 09:46:35,publisher_update,control_group,United States,ipad mini,2.0
14363.0,2014-06-18 16:47:15,publisher_update,control_group,Canada,acer aspire notebook,3.0
14365.0,2014-06-18 18:38:56,publisher_update,control_group,United Kingdom,nexus 7,2.0
14368.0,2014-06-18 22:35:20,publisher_update,control_group,United Arab Emirates,macbook air,2.0
14369.0,2014-06-18 14:49:10,publisher_update,control_group,South Africa,iphone 5s,2.0
14371.0,2014-06-18 07:25:34,publisher_update,control_group,Spain,macbook air,2.0
14372.0,2014-06-18 17:15:52,publisher_update,control_group,United States,dell inspiron desktop,2.0
14373.0,2014-06-18 18:13:43,publisher_update,control_group,Japan,macbook pro,2.0
14374.0,2014-06-18 01:27:16,publisher_update,control_group,India,macbook pro,1.0
14377.0,2014-06-18 17:03:31,publisher_update,control_group,France,windows surface,3.0
14378.0,2014-06-18 06:07:37,publisher_update,control_group,Germany,ipad air,2.0
14380.0,2014-06-18 14:09:25,publisher_update,control_group,United States,mac mini,1.0
14382.0,2014-06-18 14:14:59,publisher_update,control_group,Malaysia,dell inspiron desktop,1.0
14383.0,2014-06-18 16:53:21,publisher_update,control_group,United States,macbook pro,3.0
14384.0,2014-06-18 00:40:46,publisher_update,control_group,Germany,nexus 5,1.0
14387.0,2014-06-18 21:00:41,publisher_update,control_group,Brazil,iphone 5,2.0
14388.0,2014-06-18 18:23:09,publisher_update,control_group,Spain,asus chromebook,3.0
14390.0,2014-06-18 15:14:46,publisher_update,control_group,Korea,iphone 5,3.0
14391.0,2014-06-18 15:23:17,publisher_update,control_group,United States,macbook pro,3.0
14395.0,2014-06-18 15:25:52,publisher_update,control_group,Australia,acer aspire desktop,3.0
14396.0,2014-06-18 05:55:29,publisher_update,control_group,Iran,lenovo thinkpad,1.0
14397.0,2014-06-18 09:05:35,publisher_update,control_group,Iraq,macbook pro,3.0
14400.0,2014-06-18 13:04:26,publisher_update,control_group,Korea,macbook pro,1.0
14403.0,2014-06-18 08:44:26,publisher_update,control_group,Japan,macbook pro,3.0
14405.0,2014-06-18 01:24:43,publisher_update,control_group,Russia,macbook pro,2.0
14409.0,2014-06-18 14:20:53,publisher_update,control_group,Germany,lenovo thinkpad,3.0
14411.0,2014-06-18 16:24:40,publisher_update,control_group,Brazil,lenovo thinkpad,2.0
14412.0,2014-06-18 07:15:26,publisher_update,control_group,United States,macbook pro,2.0
14413.0,2014-06-18 09:25:54,publisher_update,control_group,United States,htc one,3.0
14416.0,2014-06-18 08:18:23,publisher_update,control_group,Germany,iphone 5,1.0
14417.0,2014-06-18 18:48:18,publisher_update,control_group,United States,asus chromebook,3.0
14418.0,2014-06-18 13:50:42,publisher_update,control_group,Brazil,lenovo thinkpad,3.0
14422.0,2014-06-18 10:18:30,publisher_update,control_group,Switzerland,nexus 7,2.0
14424.0,2014-06-18 10:04:37,publisher_update,control_group,United States,samsung galaxy s4,1.0
14426.0,2014-06-18 06:57:36,publisher_update,control_group,Malaysia,samsung galaxy s4,3.0
14429.0,2014-06-19 14:44:53,publisher_update,control_group,Thailand,lenovo thinkpad,2.0
14433.0,2014-06-19 17:00:46,publisher_update,control_group,Sweden,iphone 5,3.0
14435.0,2014-06-19 13:05:15,publisher_update,control_group,Venezuela,acer aspire desktop,2.0
14437.0,2014-06-19 09:13:29,publisher_update,control_group,United States,iphone 5,2.0
14438.0,2014-06-19 11:49:18,publisher_update,control_group,France,macbook pro,3.0
14439.0,2014-06-19 14:31:13,publisher_update,control_group,Israel,dell inspiron notebook,3.0
14441.0,2014-06-19 13:48:07,publisher_update,control_group,Nigeria,acer aspire desktop,1.0
14442.0,2014-06-19 07:08:27,publisher_update,control_group,Italy,samsung galaxy s4,3.0
14443.0,2014-06-19 08:42:11,publisher_update,control_group,United States,macbook pro,3.0
14445.0,2014-06-19 03:08:06,publisher_update,control_group,Ireland,macbook pro,2.0
14448.0,2014-06-19 10:44:08,publisher_update,control_group,Russia,samsung galaxy s4,1.0
14451.0,2014-06-19 15:20:00,publisher_update,control_group,United States,macbook pro,2.0
14453.0,2014-06-19 12:36:39,publisher_update,control_group,Canada,nexus 5,2.0
14454.0,2014-06-19 16:36:13,publisher_update,control_group,Germany,nexus 7,3.0
14455.0,2014-06-19 12:36:42,publisher_update,control_group,United States,iphone 5s,2.0
14457.0,2014-06-19 19:06:42,publisher_update,control_group,Netherlands,lenovo thinkpad,3.0
14459.0,2014-06-19 19:36:11,publisher_update,control_group,Germany,iphone 5,1.0
14462.0,2014-06-19 18:38:29,publisher_update,control_group,United States,nexus 5,1.0
14464.0,2014-06-19 12:51:58,publisher_update,control_group,Canada,ipad mini,3.0
14467.0,2014-06-19 17:32:56,publisher_update,control_group,United States,nexus 7,3.0
14469.0,2014-06-19 10:31:39,publisher_update,control_group,Japan,acer aspire desktop,1.0
14470.0,2014-06-19 10:18:14,publisher_update,control_group,India,acer aspire notebook,3.0
14471.0,2014-06-19 11:23:40,publisher_update,control_group,United Kingdom,samsung galaxy s4,2.0
14477.0,2014-06-19 09:48:31,publisher_update,control_group,Israel,samsung galaxy s4,3.0
14478.0,2014-06-19 15:42:47,publisher_update,control_group,United States,iphone 5s,3.0
14479.0,2014-06-19 12:51:50,publisher_update,control_group,Sweden,macbook air,2.0
14480.0,2014-06-19 14:44:56,publisher_update,control_group,United States,macbook air,2.0
14482.0,2014-06-19 14:39:19,publisher_update,control_group,United States,kindle fire,2.0
14484.0,2014-06-19 17:35:24,publisher_update,control_group,United States,lenovo thinkpad,3.0
14485.0,2014-06-19 05:03:48,publisher_update,control_group,United States,kindle fire,3.0
14491.0,2014-06-19 09:58:23,publisher_update,control_group,Egypt,macbook pro,2.0
14494.0,2014-06-19 12:10:17,publisher_update,control_group,Israel,lenovo thinkpad,3.0
14496.0,2014-06-20 12:53:22,publisher_update,control_group,United States,macbook pro,3.0
14499.0,2014-06-20 14:05:24,publisher_update,control_group,Korea,iphone 5s,3.0
14500.0,2014-06-20 03:10:53,publisher_update,control_group,Japan,iphone 5,3.0
14501.0,2014-06-20 12:04:50,publisher_update,control_group,Brazil,macbook pro,3.0
14502.0,2014-06-20 14:53:36,publisher_update,control_group,United States,dell inspiron notebook,1.0
14504.0,2014-06-20 14:24:29,publisher_update,control_group,Japan,dell inspiron notebook,3.0
14505.0,2014-06-20 17:05:09,publisher_update,control_group,France,macbook air,3.0
14506.0,2014-06-20 06:58:38,publisher_update,control_group,Germany,macbook pro,3.0
14509.0,2014-06-20 05:54:49,publisher_update,control_group,Russia,ipad mini,1.0
14510.0,2014-06-20 07:41:46,publisher_update,control_group,Indonesia,windows surface,2.0
14511.0,2014-06-20 19:27:58,publisher_update,control_group,United States,nexus 5,2.0
14512.0,2014-06-20 15:39:56,publisher_update,control_group,United Arab Emirates,lenovo thinkpad,1.0
14516.0,2014-06-20 18:22:28,publisher_update,control_group,Sweden,dell inspiron notebook,1.0
14517.0,2014-06-20 10:21:15,publisher_update,control_group,United States,iphone 5,3.0
14518.0,2014-06-20 13:16:02,publisher_update,control_group,United States,amazon fire phone,3.0
14519.0,2014-06-20 12:57:29,publisher_update,control_group,United Kingdom,iphone 5,1.0
14523.0,2014-06-20 18:12:52,publisher_update,control_group,Germany,lenovo thinkpad,1.0
14524.0,2014-06-20 21:37:12,publisher_update,control_group,Japan,samsung galaxy note,2.0
14530.0,2014-06-20 00:46:20,publisher_update,control_group,Korea,ipad mini,2.0
14531.0,2014-06-20 08:08:28,publisher_update,control_group,India,macbook air,2.0
14532.0,2014-06-20 09:45:22,publisher_update,control_group,Korea,macbook pro,3.0
14536.0,2014-06-20 07:37:01,publisher_update,control_group,Austria,samsung galaxy s4,2.0
14541.0,2014-06-20 12:05:36,publisher_update,control_group,United States,iphone 5s,3.0
14542.0,2014-06-20 15:01:41,publisher_update,control_group,United States,asus chromebook,1.0
14545.0,2014-06-20 18:50:09,publisher_update,control_group,Germany,macbook pro,2.0
14552.0,2014-06-20 16:52:18,publisher_update,control_group,United States,iphone 5,2.0
14553.0,2014-06-20 11:34:19,publisher_update,control_group,Iraq,nexus 10,3.0
14554.0,2014-06-20 12:06:46,publisher_update,control_group,Japan,htc one,3.0
14555.0,2014-06-20 04:46:38,publisher_update,control_group,Denmark,nexus 7,2.0
14556.0,2014-06-20 16:12:58,publisher_update,control_group,United Kingdom,macbook air,3.0
14558.0,2014-06-20 08:13:26,publisher_update,control_group,Japan,lenovo thinkpad,1.0
14559.0,2014-06-20 17:45:55,publisher_update,control_group,Canada,iphone 5,2.0
14560.0,2014-06-20 03:49:34,publisher_update,control_group,France,nexus 10,3.0
14562.0,2014-06-20 15:14:49,publisher_update,control_group,Israel,macbook air,2.0
14564.0,2014-06-20 13:13:29,publisher_update,control_group,Mexico,nexus 10,2.0
14566.0,2014-06-20 20:33:34,publisher_update,control_group,Japan,iphone 5s,2.0
14567.0,2014-06-20 02:44:49,publisher_update,control_group,Israel,macbook air,3.0
14570.0,2014-06-20 19:42:44,publisher_update,control_group,United States,macbook pro,3.0
14571.0,2014-06-20 11:24:44,publisher_update,control_group,Indonesia,nexus 5,2.0
14573.0,2014-06-21 09:09:58,publisher_update,control_group,Canada,acer aspire desktop,3.0
14575.0,2014-06-21 10:35:42,publisher_update,control_group,France,macbook air,2.0
14579.0,2014-06-21 18:45:33,publisher_update,control_group,Italy,lenovo thinkpad,1.0
14582.0,2014-06-21 16:43:55,publisher_update,control_group,United States,macbook pro,2.0
14584.0,2014-06-21 16:39:18,publisher_update,control_group,United States,macbook air,1.0
14585.0,2014-06-21 19:09:07,publisher_update,control_group,United States,lenovo thinkpad,2.0
14586.0,2014-06-21 15:12:06,publisher_update,control_group,Korea,nexus 5,1.0
14587.0,2014-06-21 07:08:17,publisher_update,control_group,United States,asus chromebook,3.0
14588.0,2014-06-21 12:27:19,publisher_update,control_group,United States,hp pavilion desktop,3.0
14593.0,2014-06-22 12:46:28,publisher_update,control_group,Philippines,nexus 10,3.0
14597.0,2014-06-22 16:48:38,publisher_update,control_group,Italy,acer aspire notebook,2.0
14599.0,2014-06-22 17:10:45,publisher_update,control_group,India,dell inspiron notebook,1.0
14602.0,2014-06-22 16:57:20,publisher_update,control_group,Switzerland,dell inspiron notebook,3.0
14606.0,2014-06-22 12:16:31,publisher_update,control_group,United States,acer aspire notebook,1.0
14609.0,2014-06-22 18:39:46,publisher_update,control_group,Mexico,asus chromebook,3.0
14611.0,2014-06-22 16:47:56,publisher_update,control_group,United States,nexus 5,1.0
14613.0,2014-06-23 14:14:17,publisher_update,control_group,Japan,hp pavilion desktop,3.0
14614.0,2014-06-23 14:22:35,publisher_update,control_group,Germany,iphone 5,3.0
14615.0,2014-06-23 17:50:31,publisher_update,control_group,Iran,macbook pro,3.0
14618.0,2014-06-23 13:06:42,publisher_update,control_group,United States,htc one,3.0
14620.0,2014-06-23 14:16:33,publisher_update,control_group,France,dell inspiron notebook,1.0
14621.0,2014-06-23 14:34:50,publisher_update,control_group,France,nexus 7,1.0
